query,sources,category,142.52
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
boyfriend jeans,walmart,Bags,65.56
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
rain jacket,walmart,Men's Only Clothes and Accessories,103.99
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
dish towels,walmart,Home,36.9
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
Assassinss Creed,walmart,"Toys, Games, Movies",35.16
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
table clock,walmart,Home,101.6
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
nutri system,walmart,Personal Care,40.73
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
baseball photo frame,walmart,Home,113.51
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
playstation vita system,walmart,Babies,103.19
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
aveeno shampoo,walmart,Sports,11.62
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
gym gloves,walmart,Clothes,24.4
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
road bicycle,walmart,Clothes,282.24
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
knife victorinox,walmart,Home,58.86
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
iphone 5,walmart,Babies,104.17
volcom short,walmart,Women's Only Clothes and Accessories,40.28
volcom short,walmart,Women's Only Clothes and Accessories,40.28
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
notebook paper,walmart,Personal Care,10.74
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
business badge holder,walmart,Home,20.46
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
bluesky gel nail polish,walmart,Sports,11.23
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
car window sticker,walmart,Automobile and Accessories,16.22
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
blue mini fridge,walmart,Consumer Appliances,137.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
an extremely goofy movie,walmart,"Toys, Games, Movies",10.59
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
longboard pads,walmart,Clothes,50.63
werewolf costume,walmart,Men's Only Clothes and Accessories,38.25
werewolf costume,walmart,Men's Only Clothes and Accessories,38.25
werewolf costume,walmart,Men's Only Clothes and Accessories,38.25
werewolf costume,walmart,Men's Only Clothes and Accessories,38.25
werewolf costume,walmart,Men's Only Clothes and Accessories,38.25
